id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1375226707041472515,wojiaosiya,RT @XjReport: Chinese star #王源 #RoyWang #TFBOYS has cancelled his contract with #Uniqlo because their statement about #Xinjiangcotton is based on lies. #Xinjiang https://t.co/XTmiU3KPwr,Thu Mar 25 23:22:52 +0000 2021,25/03/2021 23:22:52,,,,,1324562355036909568,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1324563123076964352/KhS_xz23_normal.jpg,2,44,ประเทศไทย,http://twitter.com/wojiaosiya/statuses/1375226707041472515,"{""hashtags"":[{""text"":""王源"",""indices"":[27,30]},{""text"":""RoyWang"",""indices"":[31,39]},{""text"":""TFBOYS"",""indices"":[40,47]},{""text"":""Uniqlo"",""indices"":[80,87]},{""text"":""Xinjiangcotton"",""indices"":[118,133]}],""symbols"":[],""user_mentions"":[{""screen_name"":""XjReport"",""name"":""XINJIANG REPORT"",""id"":973921300086276100,""id_str"":""973921300086276101"",""indices"":[3,12]}],""urls"":[]}"
1375226597322596357,NicolasOng,"RT @Jingjing_Li: A Uyghur girl from Xinjiang fires back at those who are spreading misinformation about Xinjiang.
#XinjiangCotton 
#Xinjiang 
#Uyghurs https://t.co/m5ktGJSADI",Thu Mar 25 23:22:25 +0000 2021,25/03/2021 23:22:25,,,,,22567870,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000106996632/fd4dd502fbcf4fe157a55e3c2291f415_normal.jpeg,97,580,,http://twitter.com/NicolasOng/statuses/1375226597322596357,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[114,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Jingjing_Li"",""name"":""Jingjing Li 李菁菁"",""id"":352561706,""id_str"":""352561706"",""indices"":[3,15]}],""urls"":[]}"
1375226536790347778,winnie44029127,"RT @nathanlawkc: Chinese Artists are showing loyalty by supporting #Xinjiangcotton
In other words, they’re in support of
Genocide behaviors/ Crimes against humanity
Mass detention
Sexual abuses
Ethnic cleansing 
Religious persecution
Forced Abortion

All these atrocities.
Disgusting.",Thu Mar 25 23:22:11 +0000 2021,25/03/2021 23:22:11,,,,,1178098615060815873,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3,29,,http://twitter.com/winnie44029127/statuses/1375226536790347778,"{""hashtags"":[{""text"":""Xinjiangcotton"",""indices"":[67,82]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nathanlawkc"",""name"":""Nathan Law 羅冠聰"",""id"":735811158469423100,""id_str"":""735811158469423105"",""indices"":[3,15]}],""urls"":[]}"
1375226516309647361,NicolasOng,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Thu Mar 25 23:22:06 +0000 2021,25/03/2021 23:22:06,,,,,22567870,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000106996632/fd4dd502fbcf4fe157a55e3c2291f415_normal.jpeg,97,580,,http://twitter.com/NicolasOng/statuses/1375226516309647361,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375226497103892481,NicolasOng,"RT @Jingjing_Li: Who needs forced labor when the cotton industry has long been mechanized in #Xinjiang?
95% of cottons in northern Xinjiang was picked by machines last year.
It’s the 21st century in China ...
#XinjiangCotton https://t.co/C2Cn6JqhUV",Thu Mar 25 23:22:02 +0000 2021,25/03/2021 23:22:02,,,,,22567870,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000106996632/fd4dd502fbcf4fe157a55e3c2291f415_normal.jpeg,97,580,,http://twitter.com/NicolasOng/statuses/1375226497103892481,"{""hashtags"":[{""text"":""Xinjiang"",""indices"":[93,102]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Jingjing_Li"",""name"":""Jingjing Li 李菁菁"",""id"":352561706,""id_str"":""352561706"",""indices"":[3,15]}],""urls"":[]}"
1375226461846528005,Nishang_Li,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Thu Mar 25 23:21:53 +0000 2021,25/03/2021 23:21:53,,,,,812210047,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/2591098697/image_normal.jpg,58,102,,http://twitter.com/Nishang_Li/statuses/1375226461846528005,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375226318539776007,Nishang_Li,RT @xinjiangchannel: #新疆 #XinjiangCotton #Xinjiang #China The slavery is officially abolished in Mississippi in 2013. https://t.co/2MpIY5vFP8,Thu Mar 25 23:21:19 +0000 2021,25/03/2021 23:21:19,,,,,812210047,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/2591098697/image_normal.jpg,58,102,,http://twitter.com/Nishang_Li/statuses/1375226318539776007,"{""hashtags"":[{""text"":""新疆"",""indices"":[21,24]},{""text"":""XinjiangCotton"",""indices"":[25,40]},{""text"":""Xinjiang"",""indices"":[41,50]},{""text"":""China"",""indices"":[51,57]}],""symbols"":[],""user_mentions"":[{""screen_name"":""xinjiangchannel"",""name"":""中国新疆网"",""id"":1227143310164119600,""id_str"":""1227143310164119557"",""indices"":[3,19]}],""urls"":[]}"
1375226273933316098,Marswong15,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Thu Mar 25 23:21:08 +0000 2021,25/03/2021 23:21:08,,,,,1290117043094683648,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1293809697531731968/8DY6agx__normal.jpg,301,386,,http://twitter.com/Marswong15/statuses/1375226273933316098,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375226231025590272,weilinkuang,"RT @Jingjing_Li: Who needs forced labor when the cotton industry has long been mechanized in #Xinjiang?
95% of cottons in northern Xinjiang was picked by machines last year.
It’s the 21st century in China ...
#XinjiangCotton https://t.co/C2Cn6JqhUV",Thu Mar 25 23:20:58 +0000 2021,25/03/2021 23:20:58,,,,,1248855864544342017,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1318192885712396288/C4M8Ff9S_normal.jpg,355,233,,http://twitter.com/weilinkuang/statuses/1375226231025590272,"{""hashtags"":[{""text"":""Xinjiang"",""indices"":[93,102]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Jingjing_Li"",""name"":""Jingjing Li 李菁菁"",""id"":352561706,""id_str"":""352561706"",""indices"":[3,15]}],""urls"":[]}"
1375226006433325059,Jiwen_Tan,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Thu Mar 25 23:20:05 +0000 2021,25/03/2021 23:20:05,,,,,1333891104861786119,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1333891358751412226/J87sKWcG_normal.jpg,69,93,"Belfast, Northern Ireland",http://twitter.com/Jiwen_Tan/statuses/1375226006433325059,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375225934513594372,peachiprint,"RT @chinese4uyghurs: 微博上的一些声音

""我支持亲人团聚，骨肉永不分离“
#XinjiangCotton 
#ChineseForUyghurs https://t.co/gSxcp58MFn",Thu Mar 25 23:19:47 +0000 2021,25/03/2021 23:19:47,,,,,1194528745966596096,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1369612150461829120/DgEvhQiP_normal.jpg,687,1412,"25, eng/中, i:matchasakura2",http://twitter.com/peachiprint/statuses/1375225934513594372,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[48,63]},{""text"":""ChineseForUyghurs"",""indices"":[65,83]}],""symbols"":[],""user_mentions"":[{""screen_name"":""chinese4uyghurs"",""name"":""Chinese For Uyghurs"",""id"":1295855230412820500,""id_str"":""1295855230412820480"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1374994251365372000,""id_str"":""1374994251365371906"",""indices"":[84,107],""media_url"":""http://pbs.twimg.com/media/ExT1_JDWUAIU1J9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExT1_JDWUAIU1J9.jpg"",""url"":""https://t.co/gSxcp58MFn"",""display_url"":""pic.twitter.com/gSxcp58MFn"",""expanded_url"":""https://twitter.com/chinese4uyghurs/status/1374995466182660099/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":738,""h"":380,""resize"":""fit""},""medium"":{""w"":738,""h"":380,""resize"":""fit""},""small"":{""w"":680,""h"":350,""resize"":""fit""}},""source_status_id"":1374995466182660000,""source_status_id_str"":""1374995466182660099"",""source_user_id"":1295855230412820500,""source_user_id_str"":""1295855230412820480""}]}"
1375225815370063875,Zerta_D,"RT @chinese4uyghurs: 微博上的一些声音

""我支持亲人团聚，骨肉永不分离“
#XinjiangCotton 
#ChineseForUyghurs https://t.co/gSxcp58MFn",Thu Mar 25 23:19:19 +0000 2021,25/03/2021 23:19:19,,,,,374673098,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1351791737539182593/emmkahDx_normal.jpg,552,734,九头鸟之国,http://twitter.com/Zerta_D/statuses/1375225815370063875,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[48,63]},{""text"":""ChineseForUyghurs"",""indices"":[65,83]}],""symbols"":[],""user_mentions"":[{""screen_name"":""chinese4uyghurs"",""name"":""Chinese For Uyghurs"",""id"":1295855230412820500,""id_str"":""1295855230412820480"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1374994251365372000,""id_str"":""1374994251365371906"",""indices"":[84,107],""media_url"":""http://pbs.twimg.com/media/ExT1_JDWUAIU1J9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExT1_JDWUAIU1J9.jpg"",""url"":""https://t.co/gSxcp58MFn"",""display_url"":""pic.twitter.com/gSxcp58MFn"",""expanded_url"":""https://twitter.com/chinese4uyghurs/status/1374995466182660099/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":738,""h"":380,""resize"":""fit""},""medium"":{""w"":738,""h"":380,""resize"":""fit""},""small"":{""w"":680,""h"":350,""resize"":""fit""}},""source_status_id"":1374995466182660000,""source_status_id_str"":""1374995466182660099"",""source_user_id"":1295855230412820500,""source_user_id_str"":""1295855230412820480""}]}"
1375225709040308225,yygall,"RT @nathanlawkc: Chinese Artists are showing loyalty by supporting #Xinjiangcotton
In other words, they’re in support of
Genocide behaviors/ Crimes against humanity
Mass detention
Sexual abuses
Ethnic cleansing 
Religious persecution
Forced Abortion

All these atrocities.
Disgusting.",Thu Mar 25 23:18:54 +0000 2021,25/03/2021 23:18:54,,,,,24093041,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/735980374333874176/qErSWtSA_normal.jpg,107,311,,http://twitter.com/yygall/statuses/1375225709040308225,"{""hashtags"":[{""text"":""Xinjiangcotton"",""indices"":[67,82]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nathanlawkc"",""name"":""Nathan Law 羅冠聰"",""id"":735811158469423100,""id_str"":""735811158469423105"",""indices"":[3,15]}],""urls"":[]}"
1375225665218207747,haysosteve,"RT @CGTNOfficial: A shopping mall in Urumqi City, Xinjiang, on Thursday closed its #HM store, requesting H&amp;M to make a solemn apology to all Xinjiang people for its ignorant and arrogant statement released on Wednesday regarding Xinjiang's cotton. #XinjiangCotton https://t.co/QethhnnArY",Thu Mar 25 23:18:43 +0000 2021,25/03/2021 23:18:43,,,,,902517432635584512,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1267472628853256196/bOY9Q5MW_normal.jpg,14,166,Shandong,http://twitter.com/haysosteve/statuses/1375225665218207747,"{""hashtags"":[{""text"":""HM"",""indices"":[83,86]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CGTNOfficial"",""name"":""CGTN"",""id"":1115874631,""id_str"":""1115874631"",""indices"":[3,16]}],""urls"":[]}"
1375225374640988160,SpacedLad,"Europeans must stand their ground and prepare go live life frugally for a few years. 
A decade of austerity, in order to survive the next century in peace. 

Isolate the CCP. 
Boycott the CCP. 

Get ready ! 

#XinjiangCotton #Uyghurs 
#sanctions https://t.co/ACtLbvz2lA",Thu Mar 25 23:17:34 +0000 2021,25/03/2021 23:17:34,,,,,1256391757387841536,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1320108522978197505/o4upMYuk_normal.jpg,117,783,Brave New World,http://twitter.com/SpacedLad/statuses/1375225374640988160,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[209,224]},{""text"":""Uyghurs"",""indices"":[225,233]},{""text"":""sanctions"",""indices"":[235,245]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/ACtLbvz2lA"",""expanded_url"":""https://twitter.com/stuartklau/status/1375224497687703555"",""display_url"":""twitter.com/stuartklau/sta…"",""indices"":[246,269]}]}"
1375225147112611841,MeiYanyue_2000,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Thu Mar 25 23:16:40 +0000 2021,25/03/2021 23:16:40,,,,,1078320358090915840,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1344676898652082176/_kEB6QWA_normal.jpg,263,1144,Anhui,http://twitter.com/MeiYanyue_2000/statuses/1375225147112611841,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375225127063986186,mumucute33,RT @SpokespersonCHN: #XinjiangCotton is clear and innocent. https://t.co/vGBTbt5f1E,Thu Mar 25 23:16:35 +0000 2021,25/03/2021 23:16:35,,,,,1302849827164819457,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1371365663193899013/B0X2-Yq9_normal.jpg,589,398,Sichuan,http://twitter.com/mumucute33/statuses/1375225127063986186,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[21,36]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpokespersonCHN"",""name"":""Hua Chunying 华春莹"",""id"":1183698123719200800,""id_str"":""1183698123719200768"",""indices"":[3,19]}],""urls"":[],""media"":[{""id"":1375046717083545600,""id_str"":""1375046717083545601"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExUltDFU8AEgwO1.jpg"",""url"":""https://t.co/vGBTbt5f1E"",""display_url"":""pic.twitter.com/vGBTbt5f1E"",""expanded_url"":""https://twitter.com/SpokespersonCHN/status/1375046805440827392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1375046805440827400,""source_status_id_str"":""1375046805440827392"",""source_user_id"":1183698123719200800,""source_user_id_str"":""1183698123719200768""}]}"
1375224978648432644,German_1889,"RT @Jingjing_Li: Who needs forced labor when the cotton industry has long been mechanized in #Xinjiang?
95% of cottons in northern Xinjiang was picked by machines last year.
It’s the 21st century in China ...
#XinjiangCotton https://t.co/C2Cn6JqhUV",Thu Mar 25 23:16:00 +0000 2021,25/03/2021 23:16:00,,,,,300546689,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1075050635089899523/yMR8Ix6O_normal.jpg,482,606,Rosario,http://twitter.com/German_1889/statuses/1375224978648432644,"{""hashtags"":[{""text"":""Xinjiang"",""indices"":[93,102]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Jingjing_Li"",""name"":""Jingjing Li 李菁菁"",""id"":352561706,""id_str"":""352561706"",""indices"":[3,15]}],""urls"":[]}"
1375224240194998273,villedelily,"RT @aizhongchina: ไฟลามทุ่งจากทุ่งฝ้ายซินเจียงสู่วงการบันเทิง-ธุรกิจจีน ดาราคนดังจีนกว่า 30 คนเป็นอย่างน้อยพากันยุติสัญญาแบรนด์ดังที่ออกมาเคลื่อนไหว ""แบนฝ้ายซินเจียง"" /รายการทีวี-สื่อที่มีแบรนด์เหล่านั้นปรากฎ ถึงขั้นต้องแก้ไขเนื้อหาใหม่ - เลื่อนออกอากาศ
#Nike  #XinjiangCotton https://t.co/OowBePDKrM",Thu Mar 25 23:13:03 +0000 2021,25/03/2021 23:13:03,,,,,423542365,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1344321097953464324/dl6eIw6s_normal.jpg,934,293,Thailand,http://twitter.com/villedelily/statuses/1375224240194998273,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""aizhongchina"",""name"":""อ้ายจง"",""id"":1219781522292527000,""id_str"":""1219781522292527105"",""indices"":[3,16]}],""urls"":[]}"
1375224194842038272,NicolasOng,"RT @BarrettYouTube: I bet many clothing retailers today are rushing to check statements on their websites re #XinjiangCotton , not wanting to be highlighted like H&amp;M and #Nike, seems H&amp;M have removed the statement from their site.",Thu Mar 25 23:12:53 +0000 2021,25/03/2021 23:12:53,,,,,22567870,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000106996632/fd4dd502fbcf4fe157a55e3c2291f415_normal.jpeg,97,580,,http://twitter.com/NicolasOng/statuses/1375224194842038272,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[109,124]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BarrettYouTube"",""name"":""Barrett"",""id"":1139407343790116900,""id_str"":""1139407343790116869"",""indices"":[3,18]}],""urls"":[]}"
1375224078668165124,NicolasOng,"RT @BarrettYouTube: Here is what a sensible brand did, as you can see, they audited factories themselves, and contrary to ASPI's claims they found no evidence of forced labour.

#XinjiangCotton #Xinjiang #ForcedLabour #China https://t.co/xbCxGQtdd1",Thu Mar 25 23:12:25 +0000 2021,25/03/2021 23:12:25,,,,,22567870,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/378800000106996632/fd4dd502fbcf4fe157a55e3c2291f415_normal.jpeg,97,580,,http://twitter.com/NicolasOng/statuses/1375224078668165124,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""BarrettYouTube"",""name"":""Barrett"",""id"":1139407343790116900,""id_str"":""1139407343790116869"",""indices"":[3,18]}],""urls"":[]}"
1375224000838701060,turonhouse,"RT @CGTNOfficial: A shopping mall in Urumqi City, Xinjiang, on Thursday closed its #HM store, requesting H&amp;M to make a solemn apology to all Xinjiang people for its ignorant and arrogant statement released on Wednesday regarding Xinjiang's cotton. #XinjiangCotton https://t.co/QethhnnArY",Thu Mar 25 23:12:06 +0000 2021,25/03/2021 23:12:06,,,,,747646173947830273,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/942867905212923904/hLSxqQ7L_normal.jpg,264,181,,http://twitter.com/turonhouse/statuses/1375224000838701060,"{""hashtags"":[{""text"":""HM"",""indices"":[83,86]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CGTNOfficial"",""name"":""CGTN"",""id"":1115874631,""id_str"":""1115874631"",""indices"":[3,16]}],""urls"":[]}"
1375223963442315268,MybjNcFLgDXBNJb,"#XinjiangCotton
没人为Huang言Mai单 https://t.co/upMNXWyeE4",Thu Mar 25 23:11:57 +0000 2021,25/03/2021 23:11:57,,,,,1285076933294690304,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1285077624188923904/Um550X-A_normal.jpg,11,50,,http://twitter.com/MybjNcFLgDXBNJb/statuses/1375223963442315268,"{""hashtags"":[{""text"":""XinjiangCotton"",""indices"":[0,15]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1375223956337123300,""id_str"":""1375223956337123332"",""indices"":[30,53],""media_url"":""http://pbs.twimg.com/media/ExXG5uwU4AQckZJ.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ExXG5uwU4AQckZJ.jpg"",""url"":""https://t.co/upMNXWyeE4"",""display_url"":""pic.twitter.com/upMNXWyeE4"",""expanded_url"":""https://twitter.com/MybjNcFLgDXBNJb/status/1375223963442315268/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":640,""h"":855,""resize"":""fit""},""small"":{""w"":509,""h"":680,""resize"":""fit""},""large"":{""w"":640,""h"":855,""resize"":""fit""}}}]}"
